Aviso;Clase de aviso;Ubicac.técnica;Denominación;Descripción;Fecha de aviso;Hora del aviso;Código averia;TextoCódProblem;Falla de Equipo;Repercusión;Inicio avería;Hora in.avería;Fin de avería;Hora fin avería;Duración falla;Cód.parte obj.;TextoCódPartObj;Causas avería;Txt. cód. mot.;Status sistema;Status usuario;Orden;Fecha de cierre;Ce.emplazam.
10014906;M2;COL-PC-FLEX-HP3110B;Tolva de llenadora FL3110B;Fuga de producto por tolva de producto;09/10/2021;11:25:55;FEX;Fuga externa;;1;06/10/2021;8:00:00 a. m.;09/10/2021;12:00:00 p. m.;0,00;CAR;Carcasa;DES;Deterioro esperado;METR ORAS;CREA;10033701;;CEGS
10014907;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Balanza descalibrada y parada de motores;09/10/2021;11:31:23;FFD;Falla de la función bajo demanda;X;3;05/10/2021;11:31:23 a. m.;05/10/2021;3:00:00 p. m.;3,48;CCA;Celda de carga;CDE;Causa desconocida;METR ORAS;CREA;10033702;;CEGS
10014908;M2;COL-SV-ELAB-LB9902;Crioscopio;Crioscopio arroja erro de medida;09/10/2021;11:36:26;PME;Problema de medición;;2;05/10/2021;9:00:00 a. m.;05/10/2021;12:00:00 p. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10033703;;CEGS
10014902;M2;COL-SV-SVAP-B9100A;Caldera A para generación de vapor;No enciende problema electrico;09/10/2021;11:06:10;NAS;No arranca bajo solicitud;X;2;04/10/2021;11:06:10 a. m.;04/10/2021;3:00:00 p. m.;3,90;IME;Instrumento de medición;CCO;Causas combinadas;METR ORAS;CREA;10033697;;CEGS
10014900;M2;COL-P1-EDIL-AM1240A;Motor de agitador tanque 1 crema;Agitador de tanque 1 no enciende;09/10/2021;10:48:23;NAS;No arranca bajo solicitud;;1;03/10/2021;7:00:00 a. m.;03/10/2021;9:00:00 a. m.;0,00;ARR;Arrancador;CCO;Causas combinadas;METR ORAS;CREA;10033695;;CEGS
10014893;M2;COL-P1-EVAP-BLM1310B;Motor de ventilador BL1310B1/2/3;Contactor de turbina de torre de enfriam;09/10/2021;9:53:14;NAS;No arranca bajo solicitud;X;3;30/09/2021;9:53:14 a. m.;30/09/2021;1:00:00 p. m.;3,11;ARR;Arrancador;DES;Deterioro esperado;METR ORAS;CREA;10033687;;CEGS
10014894;M2;COL-P1-EVAP-PM1311;Motor de bomba P1311;Reemplazar termico de motor de bomba tor;09/10/2021;9:57:57;NAS;No arranca bajo solicitud;X;3;30/09/2021;10:00:00 a. m.;30/09/2021;3:00:00 p. m.;5,00;ARR;Arrancador;DES;Deterioro esperado;METR ORAS;CREA;10033688;;CEGS
10014895;M2;COL-P1-SECA-Z1450;Termoselladora de sacos;Selladora no sella los sacos;09/10/2021;10:10:42;PDS;Problemas de sellado;;1;01/10/2021;10:10:42 a. m.;01/10/2021;12:00:00 p. m.;0,00;CTE;Cinta térmica;DES;Deterioro esperado;METR ORAS;CREA;10033690;;CEGS
10014905;M2;COL-PC-FLEX-HP3110A;Tolva de llenadora FL3110A;Fuga de producto por tolva de producto;09/10/2021;11:22:41;FEX;Fuga externa;;1;06/10/2021;8:00:00 a. m.;09/10/2021;12:00:00 p. m.;0,00;VAL;Válvula;CCO;Causas combinadas;METR ORAS;CREA;10033700;;CEGS
10014898;M2;COL-PC-FLEX-Z3120A;Agrupador enfardador A;Reemplazar tornilleria de puente elevado;09/10/2021;10:32:06;PDS;Problemas de sellado;;1;02/10/2021;10:32:06 a. m.;03/10/2021;10:00:00 a. m.;0,00;ESR;Estructura;CCO;Causas combinadas;METR ORAS;CREA;10033693;;CEGS
10014899;M2;COL-PC-FLEX-Z3120B;Agrupador enfardador B;Reemplazar tornilleria de puente elevado;09/10/2021;10:35:34;PDS;Problemas de sellado;;1;02/10/2021;10:35:34 a. m.;03/10/2021;12:00:00 p. m.;0,00;ESR;Estructura;CCO;Causas combinadas;METR ORAS;CREA;10033694;;CEGS
10014901;M2;COL-SV-SREF-K9400C;Compresor C de pistón para amoníaco;Nivel de aceite en deposito bajo;09/10/2021;11:03:03;SCA;Sobrecalentamiento;;1;04/10/2021;8:00:00 a. m.;04/10/2021;10:00:00 a. m.;0,00;FLU;Filtro de lubricante;DES;Deterioro esperado;METR ORAS;CREA;10033696;;CEGS
10014890;M2;PAR-MS-EMPA-FL1310B;Llenadora B de producto 80/90gr (sachet);AL006 SOBRE CARGA PICOS #2 Y #5;08/10/2021;9:31:26;ZOT;Otro;X;3;01/10/2021;9:00:00 a. m.;01/10/2021;3:00:00 p. m.;6,00;TDO;Tornillo dosificador;ZOT;Otra;METR ORAS;CREA;10033661;;CEPF
10014891;M2;PAR-MS-EMPA-FL1310B;Llenadora B de producto 80/90gr (sachet);RODAMIENTOS TRABADOS DEBOBINADOR;08/10/2021;11:20:26;ZOT;Otro;;1;08/10/2021;11:20:26 a. m.;15/10/2021;1:30:00 p. m.;0,00;ROD;Rodamiento;ZOT;Otra;METR ORAS;CREA;10033662;;CEPF
10014881;M2;DAL-QP-ENVA-TP1220;Tapadora de vasos;TRANCAMIENTO DEL LA TAPADORA;30/09/2021;6:15:51;VCA;Vaso caído;X;2;30/09/2021;6:15:51 a. m.;;12:00:00 a. m.;0,00;POL;Polea;TVA;Trancamiento de vasos;METR ORAS;CREA;10033657;;CEGD
10014879;M2;DAL-QP-PPRE-FD1150B;Fundidora de queso 500lb (Cocina);FUGA LA FUNDIDORA;30/09/2021;6:08:37;FEX;Fuga externa;X;2;30/09/2021;12:30:00 a. m.;05/10/2021;9:00:00 a. m.;128,50;SEL;Sello;DES;Deterioro esperado;METR ORAS;CREA;10033708;;CEGD
10014885;M2;DAL-LD-ENVA-FL4200A;Llenadora A de producto;Ruptura de empaque de eje de contraparte;30/09/2021;12:27:25;ZOT;Otro;;1;05/10/2021;12:27:25 p. m.;;12:00:00 a. m.;0,00;RSI;Resistencia;BTS;Baja temperatura de sellado;METR ORAS;CREA;10033713;;CEGD
10014883;M2;COL-P1-EVAP-Q1360;Tina de condensado;Instalar by pass tina de condensado;30/09/2021;9:12:43;OBS;Obstrucción;;2;30/09/2021;9:12:43 a. m.;02/10/2021;3:00:00 p. m.;0,00;CNX;Conexión;EFA;Error de fabricación;METR ORAS;CREA;10033689;;CEGS
10014875;M2;DAL-SV-SVAP;Sistema de Vapor;manifold caldera 400hp;29/09/2021;12:58:20;DES;Deficiencia estructural;;1;29/09/2021;12:58:20 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10033816;;CEGD
10014871;M2;COL-AX-EDIF-ED8005;Galpón mezclas en seco;Soldar porton posterior;29/09/2021;7:43:08;PMS;Problemas menores de servicio;;1;29/09/2021;7:43:08 a. m.;29/09/2021;10:00:00 a. m.;0,00;ZOT;Otro;EOP;Error operacional;METR ORAS;CREA;10033649;;CEGS
10014873;M2;COL-AX-EDIF-ED8010;Edificio de producción;FALTA DE ILUMINACION AREA TAMIZ;29/09/2021;7:57:49;FIL;Falla de iluminación;;2;29/09/2021;7:57:49 a. m.;29/09/2021;10:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10033650;;CEGS
10014877;M2;COL-P1-SECA-Z1450;Termoselladora de sacos;Selladora de sala de saco problema de se;29/09/2021;14:58:47;PDS;Problemas de sellado;;2;29/09/2021;2:58:47 p. m.;29/09/2021;5:00:00 p. m.;0,00;CTE;Cinta térmica;DES;Deterioro esperado;METR ORAS;CREA;10033655;;CEGS
10014874;M2;COL-PC-FLEX-Z3120B;Agrupador enfardador B;Reparacion de puente R.B.;29/09/2021;10:49:14;PDS;Problemas de sellado;;3;29/09/2021;10:49:14 a. m.;29/09/2021;12:00:00 p. m.;0,00;RSI;Resistencia;DES;Deterioro esperado;METR ORAS;CREA;10033654;;CEGS
10014878;M2;PAR-MS-EMPA-FL1310B;Llenadora B de producto 80/90gr (sachet);FALLA DE ALIMENTACION DE TOLVA;29/09/2021;17:28:55;ZOT;Otro;X;1;29/09/2021;5:28:55 p. m.;18/10/2021;10:00:00 a. m.;448,52;ZOT;Otra;ZOT;Otra;METR ORAS;CREA;10033653;;CEPF
10014870;M2;DAL-QN-PAST-M2320;Máquina centrífuga descremadora;falla en descremadora;28/09/2021;16:14:19;NAS;No arranca bajo solicitud;X;2;28/09/2021;4:14:19 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;MIN;Mantenimiento inadecuado;MEAB;CREA;;;CEGD
10014865;M2;DAL-SV-STAP;Sistema de Tratamiento de Agua Potable;TABLERO DE OSMOSIS INVERSA;28/09/2021;9:59:43;ZOT;Otro síntoma;;1;28/09/2021;9:59:43 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10033636;;CEGD
10014866;M2;DAL-QP-ENVA-CY1210A2;Transportador de llenadora vasos FL1210A;TRANSPORTE DE ENTRADA LLENADORA;28/09/2021;10:50:00;VCA;Vaso caído;X;3;28/09/2021;7:30:00 a. m.;28/09/2021;2:30:00 p. m.;7,00;CAD;Cadena;CDE;Causa desconocida;METR ORAS;CREA;10033638;;CEGD
10014867;M2;DAL-QP-ENVA-TP1220;Tapadora de vasos;TAPADORA;28/09/2021;10:56:32;VCA;Vaso caído;X;3;28/09/2021;10:56:32 a. m.;28/09/2021;11:30:00 a. m.;0,56;CLA;Correa lateral;PTC;Pérdida de tracción en correas laterales;METR ORAS;CREA;10033637;;CEGD
10014868;M2;COL-SV-ELEC-GM9600;Motor de generador G9600;Aceite contaminado requiere cambio;28/09/2021;15:03:54;SCA;Sobrecalentamiento;;1;27/09/2021;9:00:00 a. m.;28/09/2021;12:00:00 p. m.;0,00;BLU;Bomba de lubricante;CCO;Causas combinadas;METR ORAS;CREA;10033646;;CEGS
10014869;M2;COL-SV-ELAB-LB9931;Destilador;Destilador;28/09/2021;11:07:13;ZOT;Otro síntoma;;1;28/09/2021;11:07:13 a. m.;28/09/2021;12:00:00 p. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10033648;;CEGS
10014863;M2;DAL-QN-EMPA-PK2510;Empacadora de vacío;falla en maquina de vacio;27/09/2021;17:52:54;NHV;No hace vacío;X;2;27/09/2021;3:00:00 p. m.;27/09/2021;4:00:00 p. m.;1,00;CTE;Cinta térmica;CCO;Causas combinadas;METR ORAS;CREA;10033639;;CEGD
10014860;M2;DAL-OP-QANA-X3230A;Elevador de carga a fundidora FD3230A;no sube;27/09/2021;11:39:13;NAS;No arranca bajo solicitud;X;3;27/09/2021;11:39:13 a. m.;28/09/2021;11:30:00 a. m.;23,85;CAD;Cadena;DES;Deterioro esperado;METR ORAS;CREA;10033635;;CEGD
10014859;M2;DAL-SV-ACOM-K9300A;Compresor A de aire;compresor de Aire A;27/09/2021;11:08:31;ZOT;Otro síntoma;;1;01/10/2021;11:08:31 a. m.;;12:00:00 a. m.;0,00;;;ZOT;Otra;METR ORAS;CREA;10033632;;CEGD
10014858;M2;COL-AX-AUTO;Vehículos;Montacargas #3 problemas para arrancar;27/09/2021;6:47:56;ZOT;Otro síntoma;;2;27/09/2021;6:47:56 a. m.;27/09/2021;12:00:00 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10033633;;CEGS
10014861;M2;COL-MQ-MENV-Z5130;Batidora amasadora de mantequilla;Ruptura de correas de transmision;27/09/2021;13:32:23;PIN;Paro inesperado;;2;26/09/2021;9:32:23 a. m.;26/09/2021;12:00:00 p. m.;0,00;COR;Correa;DES;Deterioro esperado;METR ORAS;CREA;10033634;;CEGS
10014864;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Calibración de la balanza Garvens F.A.;27/09/2021;19:52:31;PMS;Problemas menores de servicio;;2;27/09/2021;7:52:31 p. m.;27/09/2021;9:00:00 p. m.;0,00;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10033647;;CEGS
10014857;M2;DAL-SV-SVAP-B9100C;Caldera C para generación vapor 400BHP;caldera 400HP el McDonnell;26/09/2021;21:14:43;ZOT;Otro síntoma;;1;26/09/2021;9:14:43 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10033640;;CEGD
10014854;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Calibración de la balanza Garvens.;25/09/2021;14:39:48;FOP;Falsa operación;;1;25/09/2021;2:39:48 p. m.;25/09/2021;3:00:00 p. m.;0,00;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10033629;;CEGS
10014855;M2;COL-PC-FLEX-Z3120A;Agrupador enfardador A;No enciende plc Raumak;25/09/2021;14:40:37;NAS;No arranca bajo solicitud;X;1;25/09/2021;2:40:37 p. m.;25/09/2021;3:00:00 p. m.;0,32;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10033630;;CEGS
10014856;M2;COL-PC-FLEX-CY3120A1;Transport. de salida de agrupador Z3120A;No arranca transportador;25/09/2021;14:41:41;NAS;No arranca bajo solicitud;X;3;25/09/2021;2:41:41 p. m.;25/09/2021;3:00:00 p. m.;0,31;CAD;Cadena;CDE;Causa desconocida;METR ORAS;CREA;10033631;;CEGS
10014853;M2;DAL-QN-MEZC-P2220A;Bomba pre-mezclado de módulo Z2220;Bomba deficiente;24/09/2021;15:30:26;PMS;Problemas menores de servicio;;1;24/09/2021;3:30:26 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10033642;;CEGD
10014852;M2;DAL-QP-EMPA-ET1340;Colocadora de mangas;CAMBIO DE CUCHILLAS;24/09/2021;11:47:43;NCE;No corta la etiqueta;X;3;24/09/2021;11:00:00 a. m.;24/09/2021;11:20:00 a. m.;0,33;CUC;Cuchilla;DCU;Deterioro de cuchilla;METR ORAS;CREA;10033608;;CEGD
10014851;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Calibración de la balanza Garvens.;24/09/2021;7:25:44;FOP;Falsa operación;;1;24/09/2021;7:25:44 a. m.;24/09/2021;10:00:00 a. m.;0,00;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10033610;;CEGS
10014847;M2;DAL-SV-LIMP-PLC9701;PLC Sistema CIP;perdio configuracion el sistema;23/09/2021;15:33:27;FFD;Falla de la función bajo demanda;;2;23/09/2021;3:33:27 p. m.;;12:00:00 a. m.;0,00;SOF;Software;DES;Deterioro esperado;METR ORAS;CREA;10033609;;CEGD
10014849;M2;DAL-QN-COAG-PK2460;Empacadora de vacío;Error en el vacio;23/09/2021;17:33:56;NAS;No arranca bajo solicitud;;1;23/09/2021;5:33:56 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10033641;;CEGD
10014841;M2;DAL-QP-ENVA-FL1210A;Llenadora de vasos;ESTRELLA DE ENTRADA;22/09/2021;8:18:52;DDE;Desincronización de estrellas;X;3;22/09/2021;8:18:52 a. m.;22/09/2021;2:19:00 p. m.;6,00;ROD;Rodamiento;ZOT;Otro;METR ORAS;CREA;10033601;;CEGD
10014842;M2;DAL-QP-ENVA-CY1210A2;Transportador de llenadora vasos FL1210A;CAMBIO DE TABLE TOCK;22/09/2021;8:26:41;CRO;Cinta rota / deteriorada;;;22/09/2021;8:26:41 a. m.;;12:00:00 a. m.;0,00;CAD;Cadena;DES;Deterioro esperado;METR ORAS;CREA;10033605;;CEGD
10014844;M2;DAL-SV-ELEC-GM9600;Motor de generador G9600;Generador en falla.;22/09/2021;16:02:07;NAS;No arranca bajo solicitud;X;;14/07/2021;4:02:07 p. m.;;12:00:00 a. m.;0,00;;;CDE;Causa desconocida;METR ORAS;CREA;10033602;;CEGD
10014843;M2;COL-P1-EVAP-BL1310B1;Ventilador 1 de torre enfriamiento B;Correa de evaporador deteriorado;22/09/2021;11:59:14;VIB;Vibración anormal;;2;22/09/2021;11:59:14 a. m.;23/09/2021;1:00:00 p. m.;0,00;POL;Polea;DES;Deterioro esperado;METR ORAS;CREA;10033606;;CEGS
10014845;M3;PAR-MS-PREP-BL1110A;Generador de vacío A;FALLA EN BOMBA DE VACIO-TEMPERATURA;22/09/2021;16:36:13;SCA;Sobrecalentamiento;X;3;22/09/2021;9:48:00 a. m.;22/09/2021;10:18:00 a. m.;0,50;ZOT;Otro;ZOT;Otra;METR;CREA;;;CEPF
10014834;M1;COL-MQ-MENV-CD5160B;Codificadora de politos (mantequilla);Servicio y limpieza de reseñador hitachi;21/09/2021;13:46:31;PMS;Problemas menores de servicio;;;21/09/2021;1:47:49 p. m.;21/09/2021;6:00:00 p. m.;0,00;CAB;Cabezal;DES;Deterioro esperado;METR ORAS;CREA;10033592;;CEGS
10014831;M2;COL-AX-AUTO;Vehículos;Agregar 1 litro de aceite Montacar 3;21/09/2021;9:07:45;BNA;Bajo nivel de aceite;;1;21/09/2021;9:07:45 a. m.;21/09/2021;10:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10033562;;CEGS
10014833;M2;COL-AX-EDIF-ED8014;Casa colona 02;CASA COLONA;21/09/2021;13:44:30;ZOT;Otro síntoma;;1;16/09/2021;11:00:00 a. m.;17/09/2021;3:00:00 p. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10033594;;CEGS
10014837;M2;COL-PC-FLEX-CY3112B1;Transportador de CY3111B3 a CY3112B2;Ajuste de sujetador de transportador R.B;21/09/2021;19:58:14;ROC;Roce;;2;21/09/2021;7:58:14 p. m.;22/09/2021;8:30:00 a. m.;0,00;ETR;Elemento de transporte;CCO;Causas combinadas;METR ORAS;CREA;10033599;;CEGS
10014839;M2;COL-PC-FLEX-Z3120A;Agrupador enfardador A;Sustitución de tornillo Raumak A;21/09/2021;20:55:06;PDS;Problemas de sellado;;1;21/09/2021;4:55:06 p. m.;21/09/2021;10:00:00 p. m.;0,00;ESR;Estructura;CCO;Causas combinadas;METR ORAS;CREA;10033600;;CEGS
10014835;M2;COL-SV-ACOM-K9300B;Compresor B de aire;Bajo nivel de aceite;21/09/2021;13:59:42;SCA;Sobrecalentamiento;;1;06/09/2021;1:59:42 p. m.;06/09/2021;3:00:00 p. m.;0,00;FLU;Filtro de lubricante;DES;Deterioro esperado;METR ORAS;CREA;10033593;;CEGS
10014836;M2;COL-SV-ELAB-LB9941;Termo balanza;Termo balanza;21/09/2021;10:29:15;PME;Problema de medición;;1;21/09/2021;10:29:15 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10033598;;CEGS
10014832;M2;PAR-MS-PREP-TM1100;Micromezclador de núcleos;SELLO DETERIORADO MIC DV;21/09/2021;10:17:28;OBS;Obstrucción;X;1;21/09/2021;10:17:28 a. m.;;12:00:00 a. m.;0,00;SEL;Sello;CDE;Causa desconocida;METR ORAS;CREA;10033574;;CEPF
10014823;M2;DAL-QP-ENVA-Z1200;Mesa surtidora de vasos;Sustituir chumacera plato jiratorio;20/09/2021;10:24:12;TRA;Trancamiento;;1;20/09/2021;10:24:12 a. m.;;12:00:00 a. m.;0,00;PLT;Plato;MIN;Mantenimiento inadecuado;METR ORAS;CREA;10033575;;CEGD
10014828;M2;DAL-QN-PAST-M2320;Máquina centrífuga descremadora;fuga de agua en filtro de descremadora;20/09/2021;16:00:35;FEX;Fuga externa;;1;20/09/2021;4:00:35 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10033603;;CEGD
10014824;M2;DAL-SV-STAP-EV9523A4;Válv. salida filtro suavizador A;BOBINA DAÑADA;20/09/2021;10:30:32;FAD;Falla para abrir en demanda;X;3;10/09/2021;10:30:32 a. m.;14/09/2021;12:00:00 a. m.;85,49;;;ZOT;Otra;METR ORAS;CREA;10033560;;CEGD
10014822;M2;DAL-SV-STAP-EV9523B4;Válv. salida filtro suavizador B;BOBINA DAÑADA;20/09/2021;10:14:29;FAD;Falla para abrir en demanda;X;3;10/09/2021;9:36:00 a. m.;13/09/2021;12:00:00 a. m.;62,40;;;ZOT;Otra;METR ORAS;CREA;10033561;;CEGD
10014830;M2;COL-P1-SECA-Z1451;Válvula manual (sala de sacos);Gancho de sala de sacos;20/09/2021;17:00:11;FEX;Fuga externa;X;2;20/09/2021;5:00:11 p. m.;20/09/2021;7:00:00 p. m.;2,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10033565;;CEGS
10014829;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Balanza garvens descalibrada;20/09/2021;16:54:02;FOP;Falsa operación;;2;20/09/2021;4:54:02 p. m.;20/09/2021;5:30:00 p. m.;0,00;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10033564;;CEGS
10014825;M2;COL-PC-FLEX-Z3120B;Agrupador enfardador B;Ajuste en sellado de Raumak B.;20/09/2021;12:14:18;PDS;Problemas de sellado;;2;20/09/2021;12:14:18 p. m.;20/09/2021;1:30:00 p. m.;0,00;RSI;Resistencia;DES;Deterioro esperado;METR ORAS;CREA;10033563;;CEGS
10014819;M2;COL-PC-FLEX-Z3120A;Agrupador enfardador A;Cambio de Cilindro Raumak A.;19/09/2021;9:10:57;FEX;Fuga externa;;1;19/09/2021;9:10:57 a. m.;19/09/2021;12:00:00 p. m.;0,00;CIL;Cilindro neumático;DES;Deterioro esperado;METR ORAS;CREA;10033558;;CEGS
10014810;M2;DAL-QP-EMPA-CY1300;Transportador túnel enfriamiento Z1300;FALLA EN TUNEL DE ENFRIAMIENTO;17/09/2021;10:27:57;NAS;No arranca bajo solicitud;X;2;17/09/2021;10:00:00 a. m.;17/09/2021;10:10:00 a. m.;0,17;ENG;Engranaje;MIN;Mantenimiento inadecuado;METR ORAS;CREA;10033559;;CEGD
10014815;M2;DAL-AX-EPOR-CD8001;Codificadora;FALLA EN HITACHI;17/09/2021;15:37:37;NIM;No imprime, imprime borroso;X;2;17/09/2021;2:15:00 p. m.;17/09/2021;5:20:00 p. m.;3,08;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10033549;;CEGD
10014812;M2;COL-P1-SECA-M1431;Tamiz;Tamiz no enciende;17/09/2021;14:55:11;NAS;No arranca bajo solicitud;X;3;17/09/2021;2:55:11 p. m.;17/09/2021;3:30:00 p. m.;0,58;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10033552;;CEGS
10014818;M2;COL-PC-FLEX-CYM3112A2;Motor de transportador CY3112A2;No arranca motor de transportador;17/09/2021;19:48:16;NAS;No arranca bajo solicitud;X;1;17/09/2021;7:48:16 p. m.;17/09/2021;9:00:00 p. m.;1,20;ARR;Arrancador;CDE;Causa desconocida;METR ORAS;CREA;10033557;;CEGS
10014811;M2;COL-SV-SREF-K9400C;Compresor C de pistón para amoníaco;Chequear nivel de aceite;17/09/2021;14:50:19;SCA;Sobrecalentamiento;;1;17/09/2021;2:00:00 p. m.;17/09/2021;3:00:00 p. m.;0,00;FLU;Filtro de lubricante;DES;Deterioro esperado;METR ORAS;CREA;10033548;;CEGS
10014813;M2;COL-SV-SVAP;Sistema de Vapor;Fuerte fuga de vapor inyector secundario;17/09/2021;14:56:48;FEX;Fuga externa;;3;17/09/2021;2:56:48 p. m.;17/09/2021;6:00:00 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10033553;;CEGS
10014814;M2;COL-P1-RALM-P1100;Bomba descarga camión a tanque de aforo;Sello de bomba del tv fuga;17/09/2021;15:27:14;FEX;Fuga externa;;2;17/09/2021;3:27:14 p. m.;17/09/2021;6:00:00 p. m.;0,00;SEL;Sello;DES;Deterioro esperado;METR ORAS;CREA;10033554;;CEGS
10014816;M2;COL-PC-FLEX-Z3120A;Agrupador enfardador A;No sella el fardo en la horizontal;17/09/2021;19:45:13;PDS;Problemas de sellado;;1;17/09/2021;7:45:13 p. m.;17/09/2021;9:00:00 p. m.;0,00;CTE;Cinta térmica;DES;Deterioro esperado;METR ORAS;CREA;10033555;;CEGS
10014817;M2;COL-PC-FLEX-Z3120B;Agrupador enfardador B;No sella el fardo en la vertical;17/09/2021;19:47:12;PDS;Problemas de sellado;;1;17/09/2021;7:47:12 p. m.;17/09/2021;9:00:00 p. m.;0,00;CTE;Cinta térmica;DES;Deterioro esperado;METR ORAS;CREA;10033556;;CEGS
10014808;M2;DAL-QN-COAG-Q2420B;Tina de coagulación 2 (CO-02);Lampara dañada;16/09/2021;11:16:56;PMS;Problemas menores de servicio;;1;16/09/2021;11:16:56 a. m.;;12:00:00 a. m.;0,00;INT;Interno;CDE;Causa desconocida;METR ORAS;CREA;10033607;;CEGD
10014809;M2;DAL-SV-LIMP-NV97063;Válvula retorno L1 desde ESF-204;fuga de producto;16/09/2021;12:07:59;FEX;Fuga externa;;1;16/09/2021;12:07:59 p. m.;;12:00:00 a. m.;0,00;CVA;Cuerpo de la válvula;ZOT;Otra;METR ORAS;CREA;10033604;;CEGD
10014807;M2;COL-SV-ELAB-LB9902;Crioscopio;Crioscopio;16/09/2021;9:31:50;PMS;Problemas menores de servicio;;1;16/09/2021;9:31:50 a. m.;16/09/2021;10:00:00 a. m.;0,00;ZOT;Otro;EOP;Error operacional;METR ORAS;CREA;10033551;;CEGS
10014798;M2;DAL-QP-ENVA-TP1220;Tapadora de vasos;CAMBIO DE CORREA;15/09/2021;7:37:15;PMS;Problemas menores de servicio;;1;15/09/2021;7:37:15 a. m.;;12:00:00 a. m.;0,00;CLA;Correa lateral;PTC;Pérdida de tracción en correas laterales;METR ORAS;CREA;10033536;;CEGD
10014803;M2;DAL-QN-PAST-M2320;Máquina centrífuga descremadora;falla en la descremadora;15/09/2021;11:46:19;PIN;Paro inesperado;X;2;15/09/2021;11:30:00 a. m.;15/09/2021;12:30:00 p. m.;1,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10033540;;CEGD
10014799;M2;DAL-SV-SREF-BLM9410B3;Motor ventilador 3 condensad. amoníaco B;corre rota del condensador;15/09/2021;7:57:53;NAS;No arranca bajo solicitud;;1;15/09/2021;7:00:00 a. m.;;12:00:00 a. m.;0,00;VEN;Ventilador;DES;Deterioro esperado;METR ORAS;CREA;10033537;;CEGD
10014806;M2;DAL-SV-SREF-BL9480F;Soplador de UMA9480F UHT;CAMBIO DE CORREA DE UMA DE UHT;15/09/2021;16:48:31;PMS;Problemas menores de servicio;;1;15/09/2021;4:48:31 p. m.;;12:00:00 a. m.;0,00;VEN;Ventilador;DES;Deterioro esperado;METR ORAS;CREA;10033545;;CEGD
10014802;M2;COL-PC-FLEX-FL3110A;Llenadora y formadora A de empaques;Fotocelula F.A.;15/09/2021;10:29:28;PDS;Problemas de sellado;;2;15/09/2021;10:29:28 a. m.;15/09/2021;11:00:00 a. m.;0,00;CMO;Control y monitoreo;CCO;Causas combinadas;METR ORAS;CREA;10033544;;CEGS
10014805;M2;COL-SV-ELAB-LB9909;Centrífuga;Centrifugas;15/09/2021;14:13:20;ZOT;Otro síntoma;;1;15/09/2021;2:13:20 p. m.;15/09/2021;5:00:00 p. m.;0,00;ZOT;Otro;EOP;Error operacional;METR ORAS;CREA;10033547;;CEGS
10014781;M1;GEN;General de Alimentos NISA, C.A. (Génica);ILUMINACION OFICINA DE COMPRAS;14/09/2021;5:34:40;ZOT;Otro síntoma;;;14/09/2021;5:39:53 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;MEAB;CREA;;;0
